,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,from,zipcode,income,goal,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum
2676,197,4,0,7,2,9,20,3,3,12,9,222,0,0.59,0,27,2,9.52,19.05,23.81,19.05,4.76,23.81,1,8.0,4.0,7.0,6.0,7.0,5.0,8.0,5.0,2,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2677,197,4,0,7,2,9,20,3,3,6,10,223,0,0.34,0,28,2,17.39,17.39,19.57,19.57,10.87,15.22,1,8.0,6.0,7.0,4.0,8.0,5.0,5.0,7.0,2,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2678,197,4,0,7,2,9,20,3,3,4,11,224,0,0.23,0,32,2,17.24,17.24,17.24,17.24,13.79,17.24,1,5.0,8.0,8.0,10.0,5.0,7.0,8.0,7.0,2,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2679,197,4,0,7,2,9,20,3,3,9,12,225,0,0.11,0,28,3,14.71,14.71,14.71,14.71,20.59,20.59,1,6.0,6.0,6.0,5.0,6.0,8.0,7.0,7.0,2,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2680,197,4,0,7,2,9,20,3,3,3,13,226,0,-0.02,0,23,2,25.64,17.95,15.38,20.51,10.26,10.26,1,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,2,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2681,197,4,0,7,2,9,20,3,3,20,14,227,0,0.46,0,26,2,20.0,16.0,18.0,16.0,16.0,14.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2682,197,4,0,7,2,9,20,3,3,15,15,228,0,0.63,0,24,4,13.51,18.92,21.62,13.51,13.51,18.92,0,5.0,6.0,6.0,6.0,7.0,5.0,5.0,3.0,2,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2683,197,4,0,7,2,9,20,3,3,18,16,229,0,0.04,0,28,2,21.43,16.67,21.43,16.67,11.9,11.9,0,4.0,8.0,8.0,5.0,4.0,3.0,3.0,3.0,2,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2684,197,4,0,7,2,9,20,3,3,7,17,230,0,0.35,0,42,2,23.81,23.81,23.81,23.81,2.38,2.38,1,7.0,6.0,7.0,6.0,5.0,5.0,6.0,4.0,2,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2685,197,4,0,7,2,9,20,3,3,16,18,231,1,0.43,0,30,3,18.6,20.93,23.26,23.26,2.33,11.63,1,9.0,5.0,6.0,6.0,6.0,9.0,8.0,10.0,1,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2686,197,4,0,7,2,9,20,3,3,11,19,232,1,0.13,0,31,2,17.78,17.78,17.78,17.78,13.33,15.56,1,10.0,10.0,9.0,10.0,8.0,8.0,9.0,7.0,1,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2687,197,4,0,7,2,9,20,3,3,13,20,233,0,0.18,0,29,4,14.0,20.0,18.0,16.0,14.0,18.0,1,8.0,8.0,8.0,8.0,8.0,,6.0,6.0,2,24,International Affairs and Public Health,13.0,,,,6,2,1,Berkeley,"92,064","53,229.00",1,4,3,Development work,7.0,6,1,4,10,8,8,4,7,5,9,6,5,10,8,10,7,3,3,
2688,198,5,0,9,2,9,20,14,14,10,1,214,0,0.07,0,23,2,17.02,21.28,17.02,21.28,14.89,8.51,0,6.0,7.0,7.0,6.0,7.0,4.0,4.0,5.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2689,198,5,0,9,2,9,20,14,14,12,2,215,0,-0.36,1,26,4,14.89,19.15,21.28,19.15,14.89,10.64,0,3.0,7.0,5.0,6.0,5.0,4.0,3.0,6.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2690,198,5,0,9,2,9,20,14,14,19,3,216,0,-0.22,0,27,2,7.5,17.5,20.0,22.5,12.5,20.0,1,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2691,198,5,0,9,2,9,20,14,14,5,4,217,0,0.13,0,26,2,21.28,17.02,21.28,12.77,6.38,21.28,0,3.0,7.0,6.0,3.0,5.0,3.0,4.0,7.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2692,198,5,0,9,2,9,20,14,14,16,5,218,0,0.15,0,24,2,20.51,5.13,23.08,12.82,17.95,20.51,0,3.0,7.0,5.0,3.0,4.0,2.0,3.0,1.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2693,198,5,0,9,2,9,20,14,14,13,6,219,0,-0.12,0,26,2,16.28,16.28,18.6,16.28,16.28,16.28,0,3.0,6.0,5.0,5.0,5.0,3.0,4.0,4.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2694,198,5,0,9,2,9,20,14,14,1,7,220,0,-0.24,0,25,6,16.67,16.67,16.67,16.67,14.81,18.52,0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2695,198,5,0,9,2,9,20,14,14,8,8,221,0,0.05,1,27,4,15.56,17.78,17.78,17.78,17.78,13.33,0,3.0,5.0,6.0,3.0,7.0,3.0,3.0,6.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2696,198,5,0,9,2,9,20,14,14,3,9,222,0,0.0,0,27,2,9.52,19.05,23.81,19.05,4.76,23.81,0,4.0,7.0,8.0,5.0,6.0,2.0,4.0,6.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2697,198,5,0,9,2,9,20,14,14,17,10,223,0,-0.45,0,28,2,17.39,17.39,19.57,19.57,10.87,15.22,0,6.0,8.0,8.0,3.0,4.0,5.0,4.0,4.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2698,198,5,0,9,2,9,20,14,14,15,11,224,0,-0.46,0,32,2,17.24,17.24,17.24,17.24,13.79,17.24,0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2699,198,5,0,9,2,9,20,14,14,20,12,225,0,0.11,0,28,3,14.71,14.71,14.71,14.71,20.59,20.59,0,4.0,5.0,6.0,2.0,3.0,4.0,4.0,2.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2700,198,5,0,9,2,9,20,14,14,14,13,226,0,-0.07,0,23,2,25.64,17.95,15.38,20.51,10.26,10.26,0,3.0,7.0,6.0,3.0,6.0,3.0,4.0,2.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2701,198,5,0,9,2,9,20,14,14,11,14,227,0,-0.2,0,26,2,20.0,16.0,18.0,16.0,16.0,14.0,0,3.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,1,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2702,198,5,0,9,2,9,20,14,14,6,15,228,0,0.02,1,24,4,13.51,18.92,21.62,13.51,13.51,18.92,1,6.0,9.0,7.0,3.0,8.0,4.0,5.0,7.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2703,198,5,0,9,2,9,20,14,14,9,16,229,0,-0.43,0,28,2,21.43,16.67,21.43,16.67,11.9,11.9,0,3.0,4.0,5.0,2.0,2.0,2.0,3.0,4.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2704,198,5,0,9,2,9,20,14,14,18,17,230,0,0.4,0,42,2,23.81,23.81,23.81,23.81,2.38,2.38,1,9.0,8.0,8.0,7.0,5.0,6.0,7.0,4.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2705,198,5,0,9,2,9,20,14,14,7,18,231,0,0.04,0,30,3,18.6,20.93,23.26,23.26,2.33,11.63,0,3.0,6.0,5.0,1.0,7.0,5.0,3.0,5.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2706,198,5,0,9,2,9,20,14,14,2,19,232,0,0.03,0,31,2,17.78,17.78,17.78,17.78,13.33,15.56,0,3.0,6.0,5.0,4.0,4.0,2.0,3.0,1.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2707,198,5,0,9,2,9,20,14,14,4,20,233,0,0.44,1,29,4,14.0,20.0,18.0,16.0,14.0,18.0,0,6.0,8.0,8.0,8.0,8.0,,7.0,4.0,2,23,International affairs,13.0,,,,4,8,5,China,"10,025",,2,2,3,investment banking,7.0,6,8,6,9,8,8,9,5,7,4,9,9,9,9,9,10,4,6,
2708,199,6,0,11,2,9,20,19,19,15,1,214,0,0.46,1,23,2,17.02,21.28,17.02,21.28,14.89,8.51,1,8.0,6.0,7.0,6.0,7.0,6.0,7.0,5.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2709,199,6,0,11,2,9,20,19,19,17,2,215,1,0.49,0,26,4,14.89,19.15,21.28,19.15,14.89,10.64,1,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2710,199,6,0,11,2,9,20,19,19,4,3,216,0,0.31,1,27,2,7.5,17.5,20.0,22.5,12.5,20.0,1,8.0,7.0,7.0,6.0,7.0,5.0,7.0,2.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2711,199,6,0,11,2,9,20,19,19,10,4,217,1,0.18,1,26,2,21.28,17.02,21.28,12.77,6.38,21.28,1,9.0,6.0,7.0,5.0,6.0,7.0,8.0,8.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2712,199,6,0,11,2,9,20,19,19,1,5,218,0,0.42,1,24,2,20.51,5.13,23.08,12.82,17.95,20.51,0,4.0,4.0,6.0,6.0,6.0,5.0,5.0,5.0,,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2713,199,6,0,11,2,9,20,19,19,18,6,219,1,0.6,1,26,2,16.28,16.28,18.6,16.28,16.28,16.28,1,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2714,199,6,0,11,2,9,20,19,19,6,7,220,0,0.23,0,25,6,16.67,16.67,16.67,16.67,14.81,18.52,0,8.0,6.0,7.0,6.0,7.0,2.0,2.0,8.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2715,199,6,0,11,2,9,20,19,19,13,8,221,1,0.29,0,27,4,15.56,17.78,17.78,17.78,17.78,13.33,1,8.0,6.0,7.0,7.0,8.0,3.0,8.0,4.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2716,199,6,0,11,2,9,20,19,19,8,9,222,0,0.47,1,27,2,9.52,19.05,23.81,19.05,4.76,23.81,1,10.0,7.0,9.0,8.0,6.0,7.0,8.0,7.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2717,199,6,0,11,2,9,20,19,19,2,10,223,0,0.29,1,28,2,17.39,17.39,19.57,19.57,10.87,15.22,1,9.0,7.0,8.0,7.0,5.0,8.0,7.0,6.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2718,199,6,0,11,2,9,20,19,19,20,11,224,0,0.38,1,32,2,17.24,17.24,17.24,17.24,13.79,17.24,1,8.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2719,199,6,0,11,2,9,20,19,19,5,12,225,0,0.08,0,28,3,14.71,14.71,14.71,14.71,20.59,20.59,0,5.0,6.0,8.0,5.0,5.0,5.0,5.0,5.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2720,199,6,0,11,2,9,20,19,19,19,13,226,1,0.45,1,23,2,25.64,17.95,15.38,20.51,10.26,10.26,1,7.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2721,199,6,0,11,2,9,20,19,19,16,14,227,0,0.65,1,26,2,20.0,16.0,18.0,16.0,16.0,14.0,1,8.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2722,199,6,0,11,2,9,20,19,19,11,15,228,0,0.02,0,24,4,13.51,18.92,21.62,13.51,13.51,18.92,0,6.0,6.0,7.0,4.0,7.0,4.0,4.0,1.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2723,199,6,0,11,2,9,20,19,19,14,16,229,0,0.13,1,28,2,21.43,16.67,21.43,16.67,11.9,11.9,0,5.0,3.0,6.0,4.0,4.0,4.0,4.0,4.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2724,199,6,0,11,2,9,20,19,19,3,17,230,0,0.1,1,42,2,23.81,23.81,23.81,23.81,2.38,2.38,1,8.0,6.0,6.0,5.0,5.0,6.0,7.0,3.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2725,199,6,0,11,2,9,20,19,19,12,18,231,0,0.39,0,30,3,18.6,20.93,23.26,23.26,2.33,11.63,1,9.0,4.0,6.0,6.0,6.0,7.0,7.0,5.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2726,199,6,0,11,2,9,20,19,19,7,19,232,0,0.37,1,31,2,17.78,17.78,17.78,17.78,13.33,15.56,1,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2727,199,6,0,11,2,9,20,19,19,9,20,233,0,-0.23,0,29,4,14.0,20.0,18.0,16.0,14.0,18.0,1,9.0,7.0,8.0,9.0,8.0,,7.0,6.0,2,30,History,7.0,,,,2,2,1,New York,"10,012","32,649.00",4,5,3,Historian,2.0,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,
2728,200,7,0,13,2,9,20,18,18,14,1,214,0,0.59,1,23,2,17.02,21.28,17.02,21.28,14.89,8.51,1,9.0,5.0,6.0,7.0,6.0,5.0,8.0,3.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2729,200,7,0,13,2,9,20,18,18,16,2,215,0,-0.08,0,26,4,14.89,19.15,21.28,19.15,14.89,10.64,1,8.0,7.0,7.0,8.0,6.0,6.0,7.0,8.0,1,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2730,200,7,0,13,2,9,20,18,18,3,3,216,0,0.15,1,27,2,7.5,17.5,20.0,22.5,12.5,20.0,1,8.0,8.0,8.0,8.0,8.0,5.0,7.0,5.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2731,200,7,0,13,2,9,20,18,18,9,4,217,1,0.65,1,26,2,21.28,17.02,21.28,12.77,6.38,21.28,1,7.0,7.0,7.0,5.0,7.0,5.0,7.0,7.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2732,200,7,0,13,2,9,20,18,18,20,5,218,0,0.69,1,24,2,20.51,5.13,23.08,12.82,17.95,20.51,1,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2733,200,7,0,13,2,9,20,18,18,17,6,219,0,0.76,1,26,2,16.28,16.28,18.6,16.28,16.28,16.28,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2734,200,7,0,13,2,9,20,18,18,5,7,220,0,0.44,0,25,6,16.67,16.67,16.67,16.67,14.81,18.52,1,9.0,9.0,9.0,8.0,9.0,10.0,9.0,9.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2735,200,7,0,13,2,9,20,18,18,12,8,221,0,-0.07,0,27,4,15.56,17.78,17.78,17.78,17.78,13.33,1,7.0,6.0,7.0,7.0,6.0,5.0,8.0,3.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2736,200,7,0,13,2,9,20,18,18,7,9,222,0,0.71,1,27,2,9.52,19.05,23.81,19.05,4.76,23.81,1,8.0,6.0,4.0,6.0,8.0,4.0,7.0,8.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2737,200,7,0,13,2,9,20,18,18,1,10,223,0,0.18,1,28,2,17.39,17.39,19.57,19.57,10.87,15.22,1,8.0,9.0,8.0,8.0,7.0,,7.0,7.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2738,200,7,0,13,2,9,20,18,18,19,11,224,1,0.38,1,32,2,17.24,17.24,17.24,17.24,13.79,17.24,1,9.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2739,200,7,0,13,2,9,20,18,18,4,12,225,0,0.38,0,28,3,14.71,14.71,14.71,14.71,20.59,20.59,1,7.0,7.0,8.0,6.0,9.0,8.0,8.0,5.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2740,200,7,0,13,2,9,20,18,18,18,13,226,0,0.41,1,23,2,25.64,17.95,15.38,20.51,10.26,10.26,0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,5.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2741,200,7,0,13,2,9,20,18,18,15,14,227,0,-0.02,1,26,2,20.0,16.0,18.0,16.0,16.0,14.0,1,8.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2742,200,7,0,13,2,9,20,18,18,10,15,228,0,0.61,0,24,4,13.51,18.92,21.62,13.51,13.51,18.92,0,4.0,7.0,7.0,4.0,5.0,4.0,3.0,1.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2743,200,7,0,13,2,9,20,18,18,13,16,229,1,0.32,1,28,2,21.43,16.67,21.43,16.67,11.9,11.9,1,8.0,8.0,6.0,6.0,6.0,3.0,,,,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2744,200,7,0,13,2,9,20,18,18,2,17,230,0,0.06,1,42,2,23.81,23.81,23.81,23.81,2.38,2.38,0,6.0,6.0,6.0,4.0,7.0,6.0,5.0,4.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2745,200,7,0,13,2,9,20,18,18,11,18,231,0,0.82,0,30,3,18.6,20.93,23.26,23.26,2.33,11.63,1,8.0,8.0,7.0,8.0,6.0,8.0,8.0,6.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2746,200,7,0,13,2,9,20,18,18,6,19,232,0,0.72,1,31,2,17.78,17.78,17.78,17.78,13.33,15.56,1,8.0,8.0,9.0,10.0,9.0,9.0,9.0,7.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
2747,200,7,0,13,2,9,20,18,18,8,20,233,0,-0.08,0,29,4,14.0,20.0,18.0,16.0,14.0,18.0,1,8.0,7.0,7.0,7.0,8.0,,7.0,6.0,2,25,Business and International Affairs (MBA/MIA Dual Degree),8.0,,,,2,1,1,Northern California,"95,404","35,867.00",1,7,2,International Development,9.0,10,3,9,8,7,7,10,3,6,8,1,8,8,9,10,3,4,5,
